,created_time,name,id
7,2022-01-12T00:35:00+0000,"Get Over the Fear: How to Do Your First Handstand Hold (video linked in the comments)

The wall-facing handstand is basically an advanced plank! It does emphasize shoulder stability more than the standard plank.

These are the benefits of handstands, even if you have a desk job:
• They train your core and glutes to support a healthy back.
• They help you maintain good posture: To do a handstand, you need adequate overhead mobility and thoracic mobility, which we don't tend to challenge enough in our day to day activities (use it or lose it!).
• They strengthen the muscles that help improve posture and keep your shoulders pain-free, such as the rotator cuff, serratus anterior, and lower trapezius. 

Steps:
1. Keep your abs tight as you walk your hands and feet up into the handstand position.
2. As you hold, push the floor away from to keep your shoulder muscles active.
3. Ensure good core stability by keeping your ribs pulled towards your spine. In other words, maintain a good hollow body position. The muscles of the butt and front of the thighs should also be tense, not just the upper body and core.
4. While the goal is to bring your hands as close to the wall as you can, start in a more horizontal position if needed and gradually work towards a more vertical position as you improve strength and stability.
Whatever position you choose, always push the floor away and keep your ribs pulled towards your spine. 

If you give this a try, leave a comment on how this goes for you.",10103975075269301
8,2021-12-29T04:17:57+0000,"Exercise is a real fountain of youth that helps you defy time!

https://examine.com/members/summaries/issue/december-2021/summary-9DKob0",10103965428222061
9,2021-12-24T22:30:34+0000,,10103962563398191
10,2021-12-24T22:30:34+0000,,10103962563363261
11,2021-12-23T23:32:48+0000,"Why the scale goes crazy during the holidays: part 2/3.
 
It takes a surplus or deficit of ~3500 calories to gain or lose a pound of fat, which is more than what your average person consumes on an average day. Here are some explanations for large weight fluctuations that have nothing to do with true fat or muscle changes, but rather to do eating differently than normal during celebrations:
- Higher food residue in the digestive tract due to higher fibre intake.
- If you're constipated due to eating stuff you're not used to (like we did at the Indian buffet pictured), the food remaining in your gut will also add weight.
- Less time between the last meal and when you weigh yourself from late night eating.
 
What's the largest weight fluctuation you've experienced from one day to another, and why did that happen? I once did some targeted food, hydration, and salt manipulation to reduce my scale weight by 3 kg in 1 week for a lifting competition. It had nothing to do with fat loss.
 
In part 3, I'll go over some reasons for weight fluctuations that are neither due to fat gain nor diet.",10103961904044541
12,2021-12-22T22:29:20+0000,"Sent a letter to our Minister of Health, Adrian Dix. https://adrian.dix.mla.bcndpcaucus.ca/contact/

If you agree, please sign this petition to allow small gyms to open: https://www.change.org/p/allow-small-independent-gyms-in-bc-to-open?recruiter=1214191800&utm_source=share_petition&utm_medium=facebook&utm_campaign=psf_combo_share_initial&utm_term=petition_dashboard&recruited_by_id=18299360-dc7e-11eb-8458-9328a5621718&utm_content=fht-31796711-en-ca%3A2",10103961271262641
13,2021-12-21T23:40:00+0000,"Why the scale goes crazy during the holidays: part 1/3.
 
Do you get emotional (or simply curious) about the number on the scale fluctuating a couple (or more) pounds day to day?
 
It takes a surplus or deficit of ~3500 calories to gain or lose a pound of fat, which is unlikely to happen from a day or two. When we eat much differently than usual (e.g. due to holiday festivities), here are some explanations for large weight fluctuations that have nothing to do with true fat or muscle changes:
- Water retention due to higher salt intake than normal.
- Muscles being fuller with glycogen and water, e.g. due to higher carbohydrate intake. For every gram of carbohydrate stored in the muscle (glycogen), we store 3-4 g of water.
 
I'm super grateful to be able to reconnect with with friends over food. In part 2, I'll cover some additional factors that make that scale weight spike up. Did anything in this post surprise you?",10103960734203911
14,2021-12-03T00:13:54+0000,"Paleo pumpkin bread with pumpkin puree, coconut flour, and egg. Simple and of course made in my blender.",10103948206938651
15,2021-11-12T14:40:18+0000,"Plantain/banana bread with coconut flour, this time no sweetener. Still tasted like regular banana bread. 😋",10103934127708541
16,2021-11-08T17:45:42+0000,,10103931410004841
17,2021-11-08T17:45:42+0000,,10103931409989871
18,2021-10-29T00:23:28+0000,"Last week I had the honour of presenting at the SafeCare BC's Hearts and Hands conference. What an amazing event celebrating the work of healthcare assistants.
 
My presentation was titled ""You Must Use Your Back! Just Bulletproof it First"" and the goal was to help empower healthcare assistants and other healthcare workers through principles of strength training and resistance exercise. The link to my presentation is in the comments below. Please share with a frontline healthcare worker who would benefit.",10103923155911111
19,2021-10-25T16:16:11+0000,"I've always felt uneasy about creating SMART goals for clients, and finally a smart person has explained why!
 
Who else agrees with this? This study showed that new year resolutioners who were given info about SMART goals actually did slightly worse than those who were not.
 
Citation:
Helms, E. (2021). New Year, New You?. Monthly Applications in Strength Sport, 5(2), 30-41.",10103919629762541
20,2021-10-17T18:16:29+0000,"#Kabocha 💛 

#Pumpkin",10103914424114701
21,2021-10-16T00:11:34+0000,,10103913247797051
22,2021-10-16T00:11:34+0000,,10103913247757131
23,2021-10-15T15:14:44+0000,,10103912966485801
24,2021-10-15T15:14:44+0000,,10103912966445881
